Ссылка,Цена,Количество комнат,Тип дома,Год постройки,Этаж,Этажность,"Площадь, м2",Балкон,Санузел,Потолки,Квартира мебелирована,Состояние квартиры,Район
https://krisha.kz//a/show/690310479,27000000.0,2.0,монолитный,2014.0,1.0,17.0,69.0,лоджия,,2.7,,хорошее, р-н Байконур
https://krisha.kz//a/show/687598911,30500000.0,2.0,кирпичный,2023.0,3.0,9.0,57.3,,,3.0,,черновая отделка, Алматы р-н
https://krisha.kz//a/show/686252239,15400000.0,1.0,монолитный,2023.0,6.0,9.0,37.0,,,2.7,,, Алматы р-н
https://krisha.kz//a/show/692366427,19000000.0,1.0,панельный,2018.0,8.0,16.0,35.0,балкон,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/686692492,26500000.0,2.0,кирпичный,2021.0,5.0,12.0,47.4,лоджия,,2.7,,хорошее, Нура р-н
https://krisha.kz//a/show/691956332,28700000.0,1.0,монолитный,2011.0,7.0,10.0,55.0,лоджия,совмещенный,3.0,,, Есильский р-н
https://krisha.kz//a/show/683297358,67700000.0,2.0,монолитный,2018.0,2.0,8.0,74.0,балкон,2 с/у и более,3.0,,, Есильский р-н
https://krisha.kz//a/show/690971034,25000000.0,2.0,кирпичный,2007.0,7.0,9.0,50.0,балкон,,2.8,,хорошее, р-н Байконур
https://krisha.kz//a/show/690513349,116990000.0,4.0,монолитный,2022.0,7.0,9.0,109.7,балкон,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/689804678,16540000.0,1.0,монолитный,2022.0,6.0,14.0,33.3,,,2.7,,свободная планировка, Алматы р-н
https://krisha.kz//a/show/687924747,38000000.0,2.0,кирпичный,2015.0,3.0,9.0,68.3,,,2.7,,хорошее, р-н Байконур
https://krisha.kz//a/show/692475795,65000000.0,3.0,монолитный,2021.0,5.0,5.0,90.0,,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/688926355,16350000.0,1.0,монолитный,2023.0,3.0,22.0,44.0,балкон,,3.0,,черновая отделка, Алматы р-н
https://krisha.kz//a/show/680600302,35000000.0,3.0,кирпичный,2020.0,9.0,10.0,108.0,балкон,,,,хорошее, Алматы р-н
https://krisha.kz//a/show/691605335,16500000.0,1.0,кирпичный,2022.0,1.0,16.0,37.0,лоджия,,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/689705691,24000000.0,2.0,монолитный,2024.0,1.0,17.0,50.0,,,3.0,,черновая отделка, Алматы р-н
https://krisha.kz//a/show/685982115,27500000.0,3.0,кирпичный,2022.0,9.0,9.0,60.0,,,,,хорошее, Алматы р-н
https://krisha.kz//a/show/691924598,17000000.0,1.0,монолитный,2023.0,5.0,9.0,38.0,балкон,,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/691661431,17000000.0,1.0,кирпичный,2023.0,1.0,9.0,36.0,балкон,совмещенный,2.75,,, Алматы р-н
https://krisha.kz//a/show/681120775,38000000.0,2.0,монолитный,2018.0,1.0,15.0,65.0,,,2.7,,хорошее, р-н Байконур
https://krisha.kz//a/show/691293922,27900000.0,2.0,кирпичный,2020.0,1.0,9.0,48.0,,,3.0,,, Есильский р-н
https://krisha.kz//a/show/689193276,35853000.0,2.0,монолитный,2025.0,,,64.6,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/688570030,32967980.0,2.0,монолитный,2024.0,,,72.14,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/688393745,39402000.0,2.0,монолитный,2024.0,,,71.64,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/688329362,18513600.0,2.0,монолитный,2024.0,,,42.56,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/688329602,60466440.0,3.0,монолитный,2024.0,,,100.11,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/688329512,57779520.0,4.0,монолитный,2024.0,,,133.44,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/688475692,50564250.0,4.0,монолитный,2024.0,,,102.15,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/688329728,24903240.0,2.0,монолитный,2024.0,,,59.72,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/687604340,41688180.0,3.0,монолитный,2021.0,,,74.71,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/691574106,40000000.0,4.0,кирпичный,2000.0,5.0,5.0,115.0,,,,,, Алматы р-н
https://krisha.kz//a/show/685040107,55485920.0,4.0,монолитный,2024.0,,,129.64,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/684999481,22499940.0,3.0,монолитный,2024.0,,,58.29,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/684966768,56521500.0,3.0,монолитный,2024.0,,,107.66,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/692276735,156828430.0,5.0,монолитный,2023.0,,,180.47,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/678611562,29121300.0,3.0,монолитный,2023.0,,,85.15,,раздельный,,,, Есильский р-н
https://krisha.kz//a/show/678641513,77113680.0,4.0,монолитный,2023.0,,,130.48,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/689190782,86350000.0,4.0,монолитный,2022.0,,,137.5,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/665870085,65270400.0,4.0,монолитный,2023.0,,,124.8,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/669518586,16940000.0,2.0,кирпичный,2023.0,,,60.5,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/661368254,71913630.0,4.0,монолитный,2024.0,,,138.03,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/690129722,111600000.0,5.0,монолитный,2024.0,,,186.0,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/57186623,15896400.0,2.0,кирпичный,2023.0,,,61.14,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/687328221,62999999.0,3.0,кирпичный,2021.0,6.0,7.0,117.0,балкон,2 с/у и более,3.0,,, Сарыарка р-н
https://krisha.kz//a/show/684532261,20000000.0,1.0,кирпичный,2022.0,1.0,12.0,38.0,балкон,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/691256978,19500000.0,1.0,монолитный,2023.0,2.0,16.0,43.0,,,3.0,,, Нура р-н
https://krisha.kz//a/show/686998230,190000000.0,4.0,монолитный,2015.0,8.0,8.0,167.0,,раздельный,3.5,,, Есильский р-н
https://krisha.kz//a/show/687643099,34000000.0,2.0,монолитный,2019.0,1.0,19.0,66.0,лоджия,совмещенный,3.0,,, Есильский р-н
https://krisha.kz//a/show/691149487,26500000.0,2.0,кирпичный,2007.0,2.0,9.0,67.5,несколько балконов или лоджий,раздельный,2.8,,среднее, Алматы р-н
https://krisha.kz//a/show/690111678,41000000.0,2.0,монолитный,2022.0,9.0,9.0,59.3,,совмещенный,3.3,,, Есильский р-н
https://krisha.kz//a/show/688032717,18500000.0,2.0,кирпичный,2019.0,3.0,7.0,44.0,,,2.8,,, Алматы р-н
https://krisha.kz//a/show/687719997,19500000.0,1.0,монолитный,2007.0,5.0,12.0,46.5,лоджия,,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/688600450,23850000.0,2.0,,2012.0,5.0,12.0,53.0,,,,,, Алматы р-н
https://krisha.kz//a/show/686920236,38300000.0,1.0,монолитный,2023.0,2.0,22.0,45.3,,,3.0,,, Есильский р-н
https://krisha.kz//a/show/686787547,43000000.0,3.0,монолитный,2008.0,6.0,9.0,93.0,лоджия,раздельный,2.7,,, р-н Байконур
https://krisha.kz//a/show/686602951,25700000.0,3.0,кирпичный,2011.0,1.0,13.0,57.2,балкон и лоджия,совмещенный,3.0,,хорошее, р-н Байконур
https://krisha.kz//a/show/686589096,75000000.0,3.0,монолитный,2011.0,2.0,21.0,164.2,балкон и лоджия,,3.0,,хорошее, Алматы р-н
https://krisha.kz//a/show/686035581,19300000.0,1.0,монолитный,2010.0,1.0,10.0,52.0,лоджия,,2.7,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/672104750,21800000.0,2.0,кирпичный,2011.0,9.0,10.0,60.2,балкон,раздельный,2.7,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/690314231,26600000.0,2.0,монолитный,2019.0,6.0,12.0,43.0,,,,,, Есильский р-н
https://krisha.kz//a/show/691811949,47000000.0,2.0,кирпичный,2013.0,6.0,6.0,67.0,лоджия,,3.0,,хорошее, Алматы р-н
https://krisha.kz//a/show/692439846,18800000.0,1.0,кирпичный,2023.0,8.0,9.0,36.4,,совмещенный,3.0,,, Нура р-н
https://krisha.kz//a/show/690979225,64500000.0,3.0,,2011.0,4.0,10.0,138.0,,2 с/у и более,2.8,,, Есильский р-н
https://krisha.kz//a/show/691828903,21000000.0,1.0,монолитный,2013.0,1.0,25.0,51.0,лоджия,совмещенный,2.7,,, р-н Байконур
https://krisha.kz//a/show/691612955,12500000.0,1.0,кирпичный,1966.0,2.0,5.0,31.0,балкон,совмещенный,2.5,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/691372200,68000000.0,3.0,монолитный,2021.0,3.0,12.0,90.0,лоджия,,3.0,,хорошее, Нура р-н
https://krisha.kz//a/show/691246315,24350000.0,2.0,кирпичный,2015.0,4.0,9.0,57.0,,,2.7,,, Есильский р-н
https://krisha.kz//a/show/686230340,28500000.0,2.0,монолитный,2022.0,8.0,18.0,60.1,лоджия,,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/683678149,23000000.0,2.0,,2021.0,1.0,12.0,55.5,,,,,, Есильский р-н
https://krisha.kz//a/show/691645016,24350000.0,2.0,кирпичный,2024.0,1.0,12.0,41.0,лоджия,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/689387825,35000000.0,3.0,монолитный,2021.0,1.0,23.0,75.0,балкон и лоджия,,2.8,,хорошее, Алматы р-н
https://krisha.kz//a/show/681870438,22000000.0,2.0,,2020.0,1.0,10.0,43.0,,,,,, Есильский р-н
https://krisha.kz//a/show/681200625,18500000.0,1.0,монолитный,2023.0,3.0,9.0,39.0,лоджия,,2.8,,хорошее, Алматы р-н
https://krisha.kz//a/show/689725411,31000000.0,2.0,кирпичный,2021.0,1.0,12.0,56.0,балкон и лоджия,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/689640201,22000000.0,1.0,монолитный,2018.0,9.0,11.0,39.0,,,2.72,,хорошее, Есильский р-н
https://krisha.kz//a/show/690798473,20450000.0,1.0,,2020.0,3.0,9.0,43.0,,совмещенный,2.7,,, Алматы р-н
https://krisha.kz//a/show/677572456,18999990.0,1.0,монолитный,2010.0,1.0,18.0,55.0,лоджия,,2.8,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/690791547,22900000.0,1.0,монолитный,2023.0,7.0,9.0,40.0,,,3.0,,черновая отделка, Нура р-н
https://krisha.kz//a/show/686164658,28000000.0,2.0,монолитный,2023.0,9.0,9.0,62.0,балкон и лоджия,,2.7,,черновая отделка, Нура р-н
https://krisha.kz//a/show/692205530,17779850.0,1.0,кирпичный,2024.0,,,40.44,,совмещенный,,,, Сарыарка р-н
https://krisha.kz//a/show/691592665,23385600.0,4.0,кирпичный,2025.0,,,97.44,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/689253233,27072000.0,3.0,монолитный,2024.0,,,84.6,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/689288589,32672400.0,3.0,монолитный,2024.0,,,71.65,,раздельный,,,, Есильский р-н
https://krisha.kz//a/show/688589220,15120675.0,1.0,монолитный,2024.0,,,39.3,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/687325900,19565000.0,1.0,кирпичный,2024.0,,,39.13,,,,,, Нура р-н
https://krisha.kz//a/show/687015014,18433600.0,1.0,монолитный,2024.0,,,44.96,,,,,, Нура р-н
https://krisha.kz//a/show/686616909,49374160.0,4.0,монолитный,2024.0,,,118.12,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/685220143,16511950.0,1.0,монолитный,2024.0,,,38.2,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/687240607,13065150.0,1.0,монолитный,2023.0,,,37.87,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/683999325,24759800.0,3.0,кирпичный,2024.0,,,95.23,,2 с/у и более,,,, Алматы р-н
https://krisha.kz//a/show/691048354,16900000.0,1.0,монолитный,2023.0,,,41.2,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/682920192,11782400.0,1.0,кирпичный,2024.0,,,36.82,,совмещенный,,,,
https://krisha.kz//a/show/679038832,24742750.0,2.0,монолитный,2022.0,,,52.09,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/691438649,21937500.0,1.0,монолитный,2023.0,,,44.91,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/677730587,24659000.0,2.0,монолитный,2022.0,,,63.3,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/673232338,18236000.0,1.0,монолитный,2022.0,,,38.8,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/673201598,28358400.0,3.0,монолитный,2024.0,,,88.62,,2 с/у и более,,,, Алматы р-н
https://krisha.kz//a/show/687326942,41081182.0,3.0,монолитный,2023.0,,,99.41,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/665712599,36461923.0,3.0,монолитный,2023.0,,,87.6,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/690975215,38000000.0,2.0,монолитный,2019.0,1.0,12.0,57.4,лоджия,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/687720069,20500000.0,1.0,,2023.0,6.0,14.0,56.9,,,2.75,,черновая отделка, Нура р-н
https://krisha.kz//a/show/691448159,18350000.0,1.0,монолитный,2024.0,3.0,12.0,42.0,балкон,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/685644794,15800000.0,1.0,кирпичный,2023.0,7.0,12.0,41.2,,,3.0,,черновая отделка, Сарыарка р-н
https://krisha.kz//a/show/691708696,77000000.0,3.0,кирпичный,2021.0,9.0,10.0,113.0,балкон,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/691057132,15000000.0,1.0,кирпичный,2024.0,3.0,12.0,37.85,,,,,, Алматы р-н
https://krisha.kz//a/show/690768221,16900000.0,1.0,кирпичный,2017.0,1.0,5.0,39.0,,совмещенный,2.7,,требует ремонта, Алматы р-н
https://krisha.kz//a/show/688935443,18999999.0,1.0,,2023.0,7.0,9.0,41.0,,,,,, Алматы р-н
https://krisha.kz//a/show/692252377,44500000.0,3.0,монолитный,2021.0,5.0,5.0,86.0,,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/691269677,21400000.0,1.0,кирпичный,2022.0,1.0,18.0,37.0,лоджия,совмещенный,2.8,,, Алматы р-н
https://krisha.kz//a/show/689738986,19000000.0,1.0,,2018.0,5.0,7.0,38.6,,,,,хорошее, Алматы р-н
https://krisha.kz//a/show/689715989,23000000.0,2.0,монолитный,2023.0,1.0,21.0,47.3,лоджия,,2.9,,черновая отделка, Алматы р-н
https://krisha.kz//a/show/689286762,18000000.0,1.0,монолитный,2024.0,3.0,9.0,36.3,,,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/688127611,15999999.0,1.0,монолитный,2022.0,1.0,15.0,44.0,,,2.9,,черновая отделка, Алматы р-н
